,AdaptorLong reward (mean),AdaptorLong reward (std),AdaptorLong prediction (mean),AdaptorLong prediction (std),Cautious QLearner reward (mean),Cautious QLearner reward (std),Cautious QLearner prediction (mean),Cautious QLearner prediction (std),Cooperator reward (mean),Cooperator reward (std),Cooperator prediction (mean),Cooperator prediction (std),Defector reward (mean),Defector reward (std),Defector prediction (mean),Defector prediction (std),Evolved ANN 5 Noise 05 reward (mean),Evolved ANN 5 Noise 05 reward (std),Evolved ANN 5 Noise 05 prediction (mean),Evolved ANN 5 Noise 05 prediction (std),Evolved ANN reward (mean),Evolved ANN reward (std),Evolved ANN prediction (mean),Evolved ANN prediction (std),Random reward (mean),Random reward (std),Random prediction (mean),Random prediction (std),Tit For Tat reward (mean),Tit For Tat reward (std),Tit For Tat prediction (mean),Tit For Tat prediction (std),Worse and Worse reward (mean),Worse and Worse reward (std),Worse and Worse prediction (mean),Worse and Worse prediction (std)
549,0.4689,0.621476299,0.657550311,0.691121018,3.4057,1.120583558,4.762701023,2.280807189,3.7032,0.954939663,5.66419124,1.924687183,0.4608,0.498460991,0.65828611,0.636306438,1.7342,1.71998557,2.586918676,2.735770056,0.4386,0.677960205,0.597334153,0.936485696,1.6433,1.642396149,1.903347582,1.723356361,2.7257,1.687382443,4.156060509,1.938737133,1.4771,1.606634865,1.929323203,1.815332837
550,0.4637,0.5997352,0.66642397,0.698812642,3.3839,1.145565707,4.773072107,2.272900462,3.7208,0.960232972,5.667016499,1.940527746,0.4692,0.499050458,0.670751659,0.636705426,1.7335,1.729415436,2.612138146,2.744029442,0.4379,0.678780959,0.595263297,0.936429293,1.6703,1.629048161,1.882237441,1.701816952,2.7573,1.689791913,4.162081766,1.940467924,1.4716,1.599872945,1.929303642,1.782962595
551,0.4765,0.60236845,0.664962408,0.703608975,3.3882,1.15269283,4.773844982,2.273154809,3.6894,0.950540709,5.601590809,1.993884424,0.4734,0.499291939,0.666755658,0.646175389,1.7387,1.737475844,2.599356655,2.757010625,0.4347,0.667185064,0.585858412,0.924597821,1.7065,1.638339937,1.8661285,1.695489694,2.7346,1.67998894,4.137827884,1.94525546,1.4684,1.593361679,1.909725352,1.792411958
552,0.4651,0.597144865,0.665635281,0.696637692,3.3849,1.123900347,4.752842247,2.271262371,3.6958,0.952608188,5.634292206,1.968908044,0.4769,0.499466105,0.674821778,0.643135167,1.7474,1.741549092,2.591311863,2.759716541,0.4424,0.673113839,0.601223168,0.910900873,1.6541,1.633111506,1.90785343,1.711350936,2.7606,1.676033305,4.173870636,1.936560806,1.4573,1.596488869,1.919053968,1.787179084
553,0.487,0.623883803,0.671647829,0.698665141,3.372,1.143073051,4.761051255,2.270957573,3.7108,0.957268698,5.641001278,1.976674469,0.4668,0.498896542,0.664768841,0.638699676,1.7396,1.733318159,2.582578575,2.746836516,0.4409,0.680666725,0.589357657,0.932478587,1.663,1.635674479,1.885469203,1.705632141,2.7491,1.68438392,4.151112338,1.951772373,1.465,1.58769487,1.938740441,1.784270629
554,0.4833,0.612797773,0.67362381,0.715114081,3.3813,1.148351127,4.777833308,2.287917296,3.7032,0.954939663,5.658664734,1.926594947,0.4705,0.499128991,0.666001191,0.63745394,1.7291,1.72606871,2.55426652,2.74141229,0.4368,0.681473228,0.590150587,0.934960056,1.6635,1.633789384,1.886208592,1.699123985,2.7399,1.682809553,4.145310779,1.946975225,1.4501,1.586603287,1.902650967,1.796552009
555,0.4699,0.597238637,0.661343439,0.694098457,3.403,1.117493177,4.741507,2.312384719,3.6928,0.951644976,5.632005133,1.969965363,0.465,0.498773496,0.663359861,0.638718852,1.7202,1.730234655,2.579176231,2.746106254,0.4353,0.669039543,0.593893013,0.927539968,1.6554,1.632008223,1.902586779,1.711754026,2.7585,1.676298825,4.15654753,1.950236129,1.4695,1.594951332,1.95407841,1.786626763
556,0.4665,0.597392459,0.65695241,0.699964609,3.3995,1.133004744,4.784813809,2.292677273,3.724,0.961157635,5.656931878,1.985189605,0.4703,0.499117131,0.670094712,0.643376431,1.7265,1.735481994,2.579574315,2.749515967,0.4385,0.664392768,0.600883778,0.933191719,1.6906,1.641789158,1.913675886,1.697740595,2.732,1.68486676,4.137274284,1.952763768,1.492,1.592399447,1.964435984,1.788497898
557,0.4771,0.617313203,0.666726565,0.697104271,3.3961,1.144292266,4.818460082,2.266242953,3.7258,0.961672689,5.641486162,1.989283806,0.4783,0.499528888,0.678391321,0.637704474,1.7424,1.739839717,2.595078352,2.758810971,0.4377,0.672843749,0.600103636,0.934450859,1.6866,1.636942406,1.883475854,1.713641016,2.7582,1.679086883,4.160166551,1.941152393,1.4571,1.592720814,1.940218308,1.781983552
558,0.4722,0.593824183,0.664712767,0.696519135,3.3999,1.135860903,4.777756677,2.296280028,3.6956,0.952544298,5.618911463,1.989967848,0.4719,0.499209766,0.667185414,0.639631989,1.7306,1.733154246,2.58210324,2.745476674,0.4405,0.661558576,0.597327531,0.927043557,1.6609,1.633680259,1.856179902,1.709819688,2.7435,1.695909122,4.14700365,1.945387964,1.45,1.587923172,1.924563248,1.786960242
559,0.4709,0.593930291,0.671250241,0.699470441,3.3872,1.11232916,4.767605959,2.282495657,3.708,0.956418319,5.654139542,1.945766215,0.4698,0.499087127,0.665533809,0.639060293,1.72,1.721394783,2.558600106,2.734474837,0.4372,0.673094466,0.592965717,0.939068398,1.6752,1.642103821,1.878374148,1.731289328,2.7356,1.685969347,4.14904531,1.938754543,1.4496,1.586335349,1.914397425,1.787774222
560,0.4745,0.602121043,0.66674016,0.695575065,3.4013,1.140727097,4.834158762,2.236839355,3.7066,0.95598977,5.646394719,1.941821696,0.4641,0.498709525,0.665306231,0.637149786,1.7312,1.722830973,2.587134769,2.73821558,0.4366,0.673929106,0.589248442,0.921714534,1.6637,1.639329836,1.910294204,1.703485748,2.755,1.687179599,4.182694751,1.925396921,1.4301,1.593961728,1.9287543,1.791132975
561,0.4692,0.594349527,0.669728658,0.71044611,3.3981,1.127571013,4.805701223,2.253240536,3.6936,0.951902852,5.600264079,2.006010248,0.4734,0.499291939,0.680363076,0.632898776,1.7329,1.733596721,2.592922658,2.749732236,0.4334,0.668404399,0.588240433,0.927478791,1.6611,1.637084845,1.872880661,1.717915627,2.7508,1.690650573,4.187570914,1.911540311,1.4513,1.58531647,1.910909978,1.784305287
562,0.4791,0.614787109,0.660804722,0.694046032,3.3941,1.146902433,4.800869752,2.270671853,3.7228,0.96081224,5.661346116,1.962843109,0.4783,0.499528888,0.679699671,0.640300986,1.7331,1.734204253,2.584343781,2.750698302,0.4343,0.662784663,0.591532882,0.917919448,1.6564,1.636868669,1.868309799,1.707885771,2.7239,1.687799985,4.142262534,1.940846832,1.4654,1.594365968,1.895737998,1.779645817
563,0.4817,0.625671727,0.67423675,0.708285819,3.3896,1.132701126,4.795538253,2.275401309,3.7024,0.954690651,5.633075936,1.98312906,0.476,0.499423668,0.668284548,0.651494082,1.7353,1.740814151,2.578569188,2.75845688,0.4368,0.659701266,0.603965,0.915895624,1.6671,1.640511381,1.869173358,1.710878719,2.7667,1.675789697,4.168338446,1.945118591,1.421,1.588004723,1.912648764,1.777467077
564,0.4776,0.620079221,0.66571641,0.704252302,3.4031,1.140706093,4.824518841,2.264456083,3.7126,0.957810649,5.626565353,2.014909651,0.475,0.499374609,0.671287582,0.641764228,1.724,1.733961937,2.585150807,2.741133294,0.4456,0.662148503,0.606069906,0.917730858,1.6877,1.628793636,1.866243611,1.69911878,2.7546,1.69663751,4.148352326,1.951462196,1.4846,1.596108655,1.915183452,1.780027427
565,0.4767,0.591656243,0.677557808,0.70214795,3.3877,1.132249403,4.791033951,2.258322575,3.7248,0.961386998,5.672483283,1.967118421,0.4642,0.498716713,0.670406333,0.638979221,1.7322,1.731266346,2.572219185,2.741205414,0.4453,0.657273086,0.603990685,0.917486012,1.6678,1.645309442,1.872406194,1.719020387,2.7258,1.689264443,4.1304251,1.954280698,1.4438,1.595820027,1.921129488,1.781352127
566,0.485,0.602971807,0.677766666,0.700472994,3.3902,1.142866554,4.796244953,2.266064394,3.732,0.963418912,5.689924533,1.925295335,0.4799,0.499595827,0.682865058,0.641307982,1.7308,1.73687402,2.57611258,2.740573045,0.4429,0.664484454,0.594616085,0.922511044,1.645,1.623507006,1.894255309,1.705328013,2.7798,1.692545999,4.171645641,1.951062687,1.4213,1.584931011,1.926560493,1.765624885
567,0.4743,0.601946434,0.673748739,0.703017159,3.4041,1.129514582,4.798774522,2.271557077,3.7072,0.956173708,5.655850894,1.945275589,0.473,0.499270468,0.676719882,0.639596761,1.7257,1.719901018,2.545429435,2.741286525,0.4385,0.664693726,0.598680386,0.917787141,1.6508,1.632378437,1.929892578,1.706307581,2.7208,1.701660178,4.123321531,1.95873573,1.3904,1.584230993,1.903396777,1.785116681
568,0.475,0.609733548,0.665042489,0.689736756,3.4096,1.12010171,4.822790385,2.267462323,3.717,0.959119909,5.683166307,1.912863869,0.4808,0.499631224,0.677451738,0.649304682,1.7205,1.724754983,2.571024615,2.740660172,0.4433,0.661048493,0.595394672,0.913855544,1.6718,1.639842907,1.887308387,1.699261766,2.7393,1.676226569,4.143598039,1.952922818,1.427,1.591373935,1.877001653,1.771935588
569,0.4742,0.606246122,0.662879502,0.697555198,3.4302,1.129835369,4.815397312,2.308527724,3.7008,0.954190421,5.664045176,1.929591513,0.477,0.49947072,0.67789812,0.638304506,1.7227,1.730550407,2.563674912,2.7528089,0.4267,0.649020115,0.593776139,0.899751311,1.6929,1.63688411,1.922022516,1.718896062,2.7589,1.684212216,4.16720256,1.942102332,1.4383,1.594049281,1.8885173,1.76698754
570,0.4762,0.613052657,0.666324695,0.691713322,3.4059,1.13997596,4.835175789,2.261126952,3.7126,0.957810649,5.665662327,1.95506414,0.4742,0.499333916,0.67184312,0.641646044,1.7369,1.739907581,2.599837129,2.760604536,0.4288,0.654622456,0.590079436,0.890355314,1.6714,1.6449991,1.913162127,1.724449237,2.7568,1.70430448,4.171602823,1.932951322,1.3917,1.583752225,1.883088301,1.765562822
571,0.4721,0.586192451,0.675841235,0.721003168,3.4056,1.141266244,4.827371504,2.260082985,3.7286,0.962466644,5.661288147,1.983601759,0.4714,0.49918137,0.670833147,0.638709937,1.7239,1.732763339,2.588988663,2.752836624,0.4369,0.649167459,0.596772931,0.889188768,1.6745,1.640655281,1.907708792,1.711376123,2.7152,1.69277552,4.13988032,1.933142673,1.3975,1.582622428,1.873371938,1.760444305
572,0.4871,0.612889541,0.682678206,0.698538539,3.399,1.147257164,4.789385125,2.286759703,3.7104,0.957147763,5.628917338,1.991149791,0.4697,0.499081066,0.669957863,0.639748143,1.7344,1.736564609,2.573875391,2.753731375,0.4286,0.645214724,0.600126428,0.891336787,1.6745,1.639130791,1.901514818,1.699361136,2.7715,1.691947916,4.171024174,1.94177333,1.4035,1.592823829,1.872115747,1.76201897
573,0.4675,0.604602142,0.670852109,0.692017197,3.4144,1.126708764,4.787553759,2.28516786,3.6994,0.953750303,5.646943737,1.95570888,0.4756,0.499404285,0.674225475,0.648430676,1.7306,1.731133629,2.572981699,2.746917024,0.4448,0.65753552,0.59872483,0.914894425,1.6552,1.631107893,1.889781851,1.70943747,2.71,1.696024764,4.132481214,1.945074223,1.4144,1.59532838,1.900637979,1.754338156
574,0.4911,0.622190317,0.685898879,0.701892992,3.379,1.153498591,4.80758448,2.261813832,3.724,0.961157635,5.659049183,1.992070541,0.4715,0.499187089,0.679729569,0.639070352,1.7307,1.739821114,2.569770284,2.752263325,0.4328,0.651984785,0.595347073,0.905605161,1.6865,1.637991987,1.91510276,1.692764578,2.7664,1.680544864,4.192155694,1.920368672,1.4189,1.584999303,1.901096288,1.755104836
575,0.4855,0.633553273,0.678322848,0.708791398,3.402,1.145773101,4.7811553,2.307851058,3.731,0.963140177,5.674524892,1.96692168,0.4789,0.499554592,0.677155689,0.647927593,1.7261,1.721475759,2.582573154,2.740951304,0.4321,0.64201993,0.595802569,0.892980313,1.7078,1.645484476,1.894059503,1.718932243,2.7668,1.705584287,4.176804298,1.926160125,1.3805,1.585660667,1.912886704,1.753699456
576,0.4813,0.607495111,0.681699414,0.695148377,3.4003,1.132987162,4.794301898,2.276994941,3.7122,0.957690535,5.658558966,1.974038986,0.4817,0.499664998,0.682245358,0.64583848,1.7298,1.738330222,2.570210586,2.757741336,0.4432,0.651900115,0.602509856,0.885914377,1.6686,1.643768244,1.892522071,1.715410595,2.7085,1.699390405,4.129020243,1.952328908,1.3799,1.583406451,1.85589887,1.746787265
577,0.4802,0.587544007,0.669811435,0.697344411,3.4079,1.122549594,4.81306221,2.271650749,3.7314,0.963251805,5.683281393,1.963466269,0.4755,0.499399389,0.682929163,0.641341235,1.7279,1.732876681,2.578289999,2.744323428,0.4356,0.634549163,0.598179025,0.878302464,1.6672,1.639037571,1.896358163,1.709036847,2.7688,1.695507759,4.167890259,1.950284637,1.4251,1.58448414,1.891933574,1.763095654
578,0.4749,0.597637005,0.677269018,0.699512593,3.4023,1.133690747,4.836376382,2.241996375,3.7222,0.960638933,5.673968505,1.949008386,0.4827,0.49970062,0.684407865,0.64701005,1.7347,1.737617884,2.55825215,2.753494143,0.4313,0.638498481,0.586211459,0.867103476,1.6393,1.631807437,1.897918699,1.702885283,2.7343,1.709533126,4.172966219,1.927592954,1.3798,1.577831411,1.854634599,1.751815167
579,0.4823,0.623287021,0.676896079,0.701089695,3.3971,1.126592912,4.836639529,2.234614306,3.7144,0.958348913,5.660427024,1.967339834,0.4776,0.499497988,0.682492588,0.643997864,1.7055,1.723650124,2.547990398,2.738518267,0.4311,0.638633533,0.592676635,0.877759488,1.6835,1.6435108,1.905361658,1.723251277,2.7412,1.6994183,4.167808881,1.916709326,1.3907,1.591494112,1.882649141,1.756018536
580,0.48,0.607453702,0.678788214,0.69030373,3.3933,1.136052424,4.844657588,2.262036145,3.7234,0.96098514,5.657718717,1.98651309,0.4854,0.499786795,0.680937423,0.651379915,1.7136,1.724869572,2.55912113,2.744516727,0.4317,0.629233748,0.588128314,0.871988186,1.6818,1.628971688,1.898736803,1.715655822,2.7401,1.697690193,4.148227084,1.942446022,1.3908,1.581478852,1.89413124,1.756422488
581,0.4845,0.613644645,0.682908046,0.702557044,3.4065,1.147805624,4.862727657,2.249133223,3.7164,0.958942668,5.64184056,1.984970468,0.4831,0.499714308,0.68354673,0.645215358,1.7302,1.739082505,2.575389202,2.756894674,0.4325,0.634226892,0.589030329,0.878005423,1.6627,1.649160001,1.912742143,1.715252076,2.7474,1.700292104,4.162084289,1.938170107,1.4054,1.588348463,1.839689989,1.745647921
582,0.4832,0.616861216,0.675266563,0.707168037,3.4057,1.133184676,4.826404343,2.271882746,3.6918,0.951321586,5.613549999,1.993524913,0.4716,0.499192788,0.674997276,0.645518227,1.7293,1.738338721,2.565792281,2.755390282,0.4387,0.642528062,0.592187779,0.881632856,1.651,1.63523668,1.899417372,1.721901171,2.7335,1.697432694,4.147936902,1.946158204,1.391,1.574521832,1.855205592,1.736188238
583,0.4812,0.607656614,0.669507351,0.715137345,3.3971,1.147611254,4.850034401,2.25020655,3.7058,0.955743878,5.675035104,1.939399911,0.4759,0.499418852,0.67556128,0.646122359,1.7224,1.730935654,2.557905689,2.751156321,0.4281,0.626282995,0.597174054,0.884606332,1.6953,1.636477287,1.905977282,1.714872522,2.7517,1.688208254,4.160379992,1.947431708,1.3857,1.592587677,1.869426373,1.740781955
584,0.4816,0.621821068,0.680431931,0.706541482,3.4147,1.142245118,4.840626584,2.269324579,3.7274,0.962127455,5.669186704,1.995645459,0.4803,0.499611759,0.680905127,0.641763298,1.7206,1.723814271,2.565606816,2.734595181,0.4328,0.644115021,0.604238179,0.877467775,1.6706,1.632757067,1.86729918,1.706610824,2.7617,1.704380565,4.165553312,1.949385499,1.3658,1.574925509,1.852995003,1.751533416
585,0.4857,0.62689354,0.682104253,0.704517527,3.3799,1.128262376,4.825186275,2.247762738,3.72,0.96,5.691735677,1.952943438,0.4728,0.499259612,0.675665304,0.641132182,1.7351,1.732953545,2.583272912,2.752596424,0.4463,0.646619138,0.605455425,0.886819258,1.6842,1.642823898,1.927359386,1.72685435,2.7261,1.711688871,4.120525384,1.964451863,1.3742,1.581004225,1.862673396,1.743192629
586,0.4844,0.597793141,0.686021651,0.703296,3.4066,1.118247039,4.839597141,2.24891598,3.746,0.967204218,5.697287133,1.98383626,0.4709,0.499152472,0.675562359,0.645424795,1.7306,1.735979159,2.559649617,2.753620546,0.4283,0.616002524,0.588177975,0.85427231,1.6951,1.649222844,1.908167719,1.719589037,2.7376,1.700395907,4.155414828,1.94154829,1.3782,1.579355805,1.875053646,1.741639412
587,0.4856,0.60810578,0.681398507,0.713979454,3.4079,1.147483155,4.817139916,2.289714589,3.7348,0.964193425,5.718313957,1.914546715,0.4784,0.499533222,0.690019689,0.639242519,1.7132,1.723062901,2.57169161,2.738961996,0.4293,0.628968608,0.59423653,0.837957689,1.6689,1.649021768,1.903531215,1.71561482,2.7627,1.702641686,4.177053704,1.927797944,1.3552,1.586452949,1.875721139,1.747544726
588,0.4842,0.620604834,0.676491535,0.709361769,3.4165,1.114911544,4.823520301,2.27380581,3.7082,0.956479357,5.666363038,1.944345301,0.4855,0.499789706,0.686562235,0.652652577,1.7214,1.737349142,2.589467219,2.752390736,0.4318,0.630356058,0.595619194,0.855460443,1.6897,1.63395652,1.884577195,1.723124409,2.7259,1.706625088,4.149326089,1.944537982,1.354,1.575399632,1.8668184,1.750068423
589,0.4855,0.627845323,0.675458913,0.69479256,3.4005,1.159180637,4.819780275,2.299508004,3.7104,0.957147763,5.702188641,1.90422895,0.4854,0.499786795,0.6919483,0.645967656,1.7137,1.730818393,2.559012995,2.740325567,0.4329,0.619917406,0.587439288,0.85680932,1.6736,1.646348396,1.901922132,1.714940086,2.7401,1.69545038,4.15911429,1.940127475,1.3646,1.579578058,1.834404188,1.743557194
590,0.4818,0.608168365,0.67772204,0.704341748,3.4099,1.136169877,4.80578698,2.292064548,3.7296,0.962748067,5.709134203,1.92771028,0.4961,0.49998479,0.70322892,0.641799176,1.7295,1.725552013,2.584870451,2.742358791,0.4239,0.633410444,0.580561039,0.861239353,1.6808,1.636615825,1.887317865,1.712089635,2.7713,1.71510825,4.1618949,1.960076825,1.336,1.578196439,1.814016406,1.730738664
591,0.4817,0.620697277,0.677154983,0.688694199,3.4039,1.140159984,4.819532044,2.273720288,3.718,0.959414405,5.680665404,1.960548133,0.4803,0.499611759,0.687287908,0.645609649,1.7099,1.724512102,2.563621141,2.739251017,0.437,0.620508662,0.59337006,0.855260324,1.6378,1.626963786,1.926268412,1.714159141,2.7187,1.73019372,4.142568642,1.934658256,1.3283,1.578644707,1.842601751,1.731086292
592,0.4873,0.621641947,0.686878846,0.710917944,3.4203,1.119128192,4.828930614,2.268471061,3.7362,0.9645774,5.713453111,1.927094377,0.4812,0.499646435,0.686603607,0.643498048,1.7208,1.738231101,2.573626559,2.756891357,0.4397,0.624310748,0.600460035,0.847386452,1.6901,1.63299173,1.879785544,1.707170533,2.7218,1.69976609,4.160642732,1.922383442,1.3639,1.58413282,1.821792283,1.733082019
593,0.4806,0.603509437,0.672531311,0.711440664,3.3949,1.138575421,4.82260977,2.27242636,3.7122,0.957690535,5.67882841,1.954411903,0.4741,0.499328739,0.671945798,0.652388286,1.7365,1.743923092,2.58881005,2.753450503,0.4324,0.629785868,0.587936915,0.869024734,1.6667,1.647546998,1.907561244,1.705091003,2.7675,1.69270309,4.186569464,1.925444105,1.3433,1.574498368,1.806097257,1.715975568
594,0.4863,0.609600123,0.684248125,0.724557092,3.3938,1.158068029,4.814089392,2.281993395,3.718,0.959414405,5.671791774,1.984521548,0.4816,0.499661325,0.683389181,0.650537346,1.7231,1.730672236,2.576914026,2.740506047,0.4324,0.612886808,0.599696037,0.850038986,1.7077,1.641359409,1.916397057,1.711237727,2.733,1.71076328,4.146487137,1.948271198,1.3141,1.569981271,1.826080005,1.725053457
595,0.4856,0.624654016,0.683548799,0.702084277,3.4059,1.13619769,4.81523875,2.300940747,3.73,0.962860322,5.715483112,1.934694553,0.4844,0.499756581,0.692451924,0.646515224,1.7115,1.718972876,2.555099269,2.729000509,0.4315,0.614904667,0.603420211,0.851406957,1.6697,1.621173004,1.910989033,1.690303417,2.7505,1.699602821,4.176140313,1.926687677,1.3225,1.566682402,1.830661171,1.730048201
596,0.4866,0.608621754,0.682616839,0.699231635,3.403,1.131455258,4.875490749,2.238398687,3.726,0.961729692,5.704783884,1.948781205,0.4879,0.499853569,0.696736419,0.642788842,1.7159,1.733201428,2.564238867,2.751386935,0.4333,0.619637886,0.5982651,0.860074321,1.6815,1.651986002,1.929554733,1.722380729,2.7526,1.715632023,4.156295599,1.95115967,1.3193,1.568868226,1.836366614,1.721685175
597,0.4833,0.599267144,0.688576284,0.716702783,3.4107,1.145000223,4.845955167,2.261225768,3.7332,0.963751918,5.711821505,1.951362502,0.4805,0.499619605,0.678716008,0.651437692,1.7144,1.731713787,2.569860179,2.749572229,0.4365,0.623993389,0.613888119,0.844651853,1.6725,1.649012962,1.939301942,1.724482034,2.7326,1.723513052,4.127552339,1.969214456,1.346,1.576224603,1.843616672,1.719224035
598,0.4945,0.619330082,0.683749164,0.702679397,3.4139,1.112378888,4.826075482,2.267475578,3.7432,0.966464567,5.711849187,1.959329614,0.4831,0.499714308,0.689579974,0.64454616,1.7341,1.740229063,2.575574216,2.758424976,0.4369,0.614181073,0.604432164,0.852764423,1.6763,1.637473148,1.922822167,1.72404476,2.7206,1.715207171,4.129214311,1.960142797,1.3329,1.581542788,1.834261269,1.732365344
599,0.4702,0.599759919,0.673802694,0.710170191,3.4093,1.142529435,4.845260087,2.275879115,3.728,0.962297251,5.684470582,1.968900595,0.4897,0.499893899,0.686819193,0.655408084,1.7172,1.724477938,2.571147825,2.738311138,0.4257,0.614556352,0.588632166,0.851764237,1.6785,1.642052907,1.908831489,1.707317807,2.7446,1.705746417,4.110873876,1.986545976,1.3238,1.573134947,1.805889104,1.695257421
600,0.4893,0.609003703,0.683263355,0.718700524,3.416,1.132936009,4.848676841,2.254497597,3.7282,0.96235376,5.726105366,1.903756342,0.4867,0.499823079,0.686442305,0.652178176,1.7246,1.738031887,2.549332728,2.755126014,0.4332,0.612974518,0.592468051,0.84778694,1.7049,1.640736417,1.897384304,1.718779268,2.7284,1.706702505,4.155069995,1.929962026,1.313,1.581085387,1.820795546,1.711690568
